"src_nl","tgt_sql"
"Get students who have total marks above 400 in semester 1","SELECT s.first_name, s.last_name, SUM(m.total_marks) AS semester1_total FROM student s JOIN marks m ON s.student_id = m.student_id WHERE m.semester = 1 GROUP BY s.student_id, s.first_name, s.last_name HAVING SUM(m.total_marks) > 400;"
"List students whose department has more than 50 students","SELECT DISTINCT s.* FROM student s JOIN department d ON s.department_id = d.department_id JOIN student s2 ON d.department_id = s2.department_id GROUP BY s.student_id, s.first_name, s.last_name, d.department_id HAVING COUNT(s2.student_id) > 50;"
"Show students who have scored grade 'B' in at least 2 subjects","SELECT s.first_name, s.last_name, COUNT(m.subject_id) AS grade_b_count FROM student s JOIN marks m ON s.student_id = m.student_id WHERE m.grade = 'B' GROUP BY s.student_id, s.first_name, s.last_name HAVING COUNT(m.subject_id) >= 2;"
"Find students who are enrolled in courses with credits less than 3","SELECT DISTINCT s.* FROM student s JOIN enrollment e ON s.student_id = e.student_id JOIN course c ON e.course_id = c.course_id WHERE c.credits < 3;"
"Get students who have both internal and external marks below 50 in any subject","SELECT DISTINCT s.* FROM student s JOIN marks m ON s.student_id = m.student_id WHERE m.internal_marks < 50 AND m.external_marks < 50;"
"List students along with the faculty teaching their semester 1 subjects","SELECT DISTINCT s.first_name, s.last_name, f.first_name AS faculty_first, f.last_name AS faculty_last FROM student s JOIN marks m ON s.student_id = m.student_id JOIN subject sub ON m.subject_id = sub.subject_id JOIN faculty f ON sub.faculty_id = f.faculty_id WHERE sub.semester = 1;"
"Show students who have attended at least 90% of classes in all subjects","SELECT s.first_name, s.last_name FROM student s JOIN attendance a ON s.student_id = a.student_id GROUP BY s.student_id, s.first_name, s.last_name HAVING MIN(a.attendance_percentage) >= 90;"
"Find students who have enrollment in current semester but no marks recorded yet","SELECT DISTINCT s.* FROM student s JOIN enrollment e ON s.student_id = e.student_id WHERE e.semester = EXTRACT(SEMESTER FROM CURRENT_DATE) AND NOT EXISTS (SELECT 1 FROM marks m WHERE m.student_id = s.student_id);"
"Get students who have scored highest marks in semester 2 subjects","SELECT s.first_name, s.last_name, m.subject_id, m.total_marks FROM student s JOIN marks m ON s.student_id = m.student_id WHERE m.semester = 2 AND m.total_marks = (SELECT MAX(total_marks) FROM marks WHERE semester = 2 AND subject_id = m.subject_id);"
"List students along with their total number of marks entries","SELECT s.first_name, s.last_name, COUNT(m.marks_id) AS total_marks_entries FROM student s JOIN marks m ON s.student_id = m.student_id GROUP BY s.student_id, s.first_name, s.last_name;"
"Show students who have scored exactly 100 in any subject","SELECT DISTINCT s.* FROM student s JOIN marks m ON s.student_id = m.student_id WHERE m.total_marks = 100;"
"Find students whose first name starts with 'A'","SELECT * FROM student WHERE first_name LIKE 'A%';"
"Get students who are enrolled in more than one course in the current academic year","SELECT s.first_name, s.last_name, COUNT(e.course_id) AS courses_count FROM student s JOIN enrollment e ON s.student_id = e.student_id WHERE e.academic_year = EXTRACT(YEAR FROM CURRENT_DATE) GROUP BY s.student_id, s.first_name, s.last_name HAVING COUNT(e.course_id) > 1;"
"List students along with the number of subjects taught by faculty with 'PhD' qualification","SELECT s.first_name, s.last_name, COUNT(sub.subject_id) AS phd_subjects FROM student s JOIN marks m ON s.student_id = m.student_id JOIN subject sub ON m.subject_id = sub.subject_id JOIN faculty f ON sub.faculty_id = f.faculty_id WHERE f.qualification LIKE '%PhD%' GROUP BY s.student_id, s.first_name, s.last_name;"
"Show students who have attended classes in more than 3 subjects in semester 1","SELECT s.first_name, s.last_name, COUNT(DISTINCT a.subject_id) AS subjects_count FROM student s JOIN attendance a ON s.student_id = a.student_id JOIN subject sub ON a.subject_id = sub.subject_id WHERE sub.semester = 1 GROUP BY s.student_id, s.first_name, s.last_name HAVING COUNT(DISTINCT a.subject_id) > 3;"
"Find students who have never scored grade 'E'","SELECT s.* FROM student s WHERE NOT EXISTS (SELECT 1 FROM marks m WHERE s.student_id = m.student_id AND m.grade = 'E');"
"Get students along with their department and the number of students in the same department","SELECT s.first_name, s.last_name, d.department_name, COUNT(s2.student_id) AS department_student_count FROM student s JOIN department d ON s.department_id = d.department_id JOIN student s2 ON d.department_id = s2.department_id GROUP BY s.student_id, s.first_name, s.last_name, d.department_name;"
"List students who have enrolled in courses with duration equal to 2 years","SELECT DISTINCT s.* FROM student s JOIN enrollment e ON s.student_id = e.student_id JOIN course c ON e.course_id = c.course_id WHERE c.duration_years = 2;"
"Show students with phone numbers ending with '7890'","SELECT * FROM student WHERE phone LIKE '%7890';"
"Find students who have scored grade 'C' in at least one subject in semester 2","SELECT DISTINCT s.* FROM student s JOIN marks m ON s.student_id = m.student_id JOIN subject sub ON m.subject_id = sub.subject_id WHERE sub.semester = 2 AND m.grade = 'C';"
"Get students who have attended more than 80% in semester 3 subjects","SELECT s.first_name, s.last_name, AVG(a.attendance_percentage) AS avg_attendance FROM student s JOIN attendance a ON s.student_id = a.student_id JOIN subject sub ON a.subject_id = sub.subject_id WHERE sub.semester = 3 GROUP BY s.student_id, s.first_name, s.last_name HAVING AVG(a.attendance_percentage) > 80;"
"List students along with the number of courses with credits greater than 3","SELECT s.first_name, s.last_name, COUNT(c.course_id) AS courses_above_3_credits FROM student s JOIN enrollment e ON s.student_id = e.student_id JOIN course c ON e.course_id = c.course_id WHERE c.credits > 3 GROUP BY s.student_id, s.first_name, s.last_name;"
"Show students who have enrollment records but no attendance recorded","SELECT DISTINCT s.* FROM student s JOIN enrollment e ON s.student_id = e.student_id WHERE NOT EXISTS (SELECT 1 FROM attendance a WHERE a.student_id = s.student_id);"
"Find students who have scored highest marks in 'Physics' subject","SELECT s.first_name, s.last_name, m.total_marks FROM student s JOIN marks m ON s.student_id = m.student_id JOIN subject sub ON m.subject_id = sub.subject_id WHERE sub.subject_name = 'Physics' AND m.total_marks = (SELECT MAX(total_marks) FROM marks m2 JOIN subject sub2 ON m2.subject_id = sub2.subject_id WHERE sub2.subject_name = 'Physics');"
"Get students who have internal marks less than 30 in any subject of semester 1","SELECT DISTINCT s.* FROM student s JOIN marks m ON s.student_id = m.student_id JOIN subject sub ON m.subject_id = sub.subject_id WHERE sub.semester = 1 AND m.internal_marks < 30;"
"List students whose last name contains 'Sh'","SELECT * FROM student WHERE last_name LIKE '%Sh%';"
"Show students who are enrolled in courses with credits summing more than 12","SELECT s.first_name, s.last_name, SUM(c.credits) AS total_credits FROM student s JOIN enrollment e ON s.student_id = e.student_id JOIN course c ON e.course_id = c.course_id GROUP BY s.student_id, s.first_name, s.last_name HAVING SUM(c.credits) > 12;"
"Find students who have attended exactly 100% of classes in any subject","SELECT DISTINCT s.* FROM student s JOIN attendance a ON s.student_id = a.student_id WHERE a.attended_classes = a.total_classes;"
"Get students along with the number of subjects they have grades 'A' or 'B'","SELECT s.first_name, s.last_name, COUNT(m.subject_id) AS grade_a_b_count FROM student s JOIN marks m ON s.student_id = m.student_id WHERE m.grade IN ('A','B') GROUP BY s.student_id, s.first_name, s.last_name;"
"List all enrollments","SELECT * FROM enrollment;"
"Show enrollments along with student names","SELECT e.enrollment_id, s.first_name, s.last_name, e.course_id, e.enroll_date FROM enrollment e JOIN student s ON e.student_id = s.student_id;"
"Find enrollments in the current academic year","SELECT * FROM enrollment WHERE academic_year = EXTRACT(YEAR FROM CURRENT_DATE);"
"Get active enrollments","SELECT * FROM enrollment WHERE is_active = TRUE;"
"List enrollments along with course names","SELECT e.enrollment_id, s.first_name, s.last_name, c.course_name FROM enrollment e JOIN student s ON e.student_id = s.student_id JOIN course c ON e.course_id = c.course_id;"
"Show enrollments for semester 1","SELECT * FROM enrollment WHERE semester = 1;"
"Find enrollments for a specific student by student_id","SELECT * FROM enrollment WHERE student_id = 101;"
"Get enrollments along with department name of the course","SELECT e.enrollment_id, s.first_name, s.last_name, c.course_name, d.department_name FROM enrollment e JOIN student s ON e.student_id = s.student_id JOIN course c ON e.course_id = c.course_id JOIN department d ON c.department_id = d.department_id;"
"List enrollments along with enrollment date sorted by newest first","SELECT * FROM enrollment ORDER BY enroll_date DESC;"
"Show students with multiple enrollments","SELECT student_id, COUNT(*) AS enrollment_count FROM enrollment GROUP BY student_id HAVING COUNT(*) > 1;"
"Find enrollments where courses have more than 3 credits","SELECT e.* FROM enrollment e JOIN course c ON e.course_id = c.course_id WHERE c.credits > 3;"
"Get enrollments along with student email and course code","SELECT e.enrollment_id, s.email, c.course_code FROM enrollment e JOIN student s ON e.student_id = s.student_id JOIN course c ON e.course_id = c.course_id;"
"List active enrollments for semester 2","SELECT * FROM enrollment WHERE is_active = TRUE AND semester = 2;"
"Show enrollments for courses in 'Computer Science' department","SELECT e.* FROM enrollment e JOIN course c ON e.course_id = c.course_id JOIN department d ON c.department_id = d.department_id WHERE d.department_name = 'Computer Science';"
"Find enrollments older than 1 year","SELECT * FROM enrollment WHERE enroll_date < CURRENT_DATE - INTERVAL '1 year';"
"Get enrollments along with the total number of students per course","SELECT e.course_id, COUNT(e.student_id) AS total_students FROM enrollment e GROUP BY e.course_id;"
"List students enrolled in multiple courses in the same semester","SELECT student_id, semester, COUNT(course_id) AS courses_count FROM enrollment GROUP BY student_id, semester HAVING COUNT(course_id) > 1;"
"Show enrollments along with student names and whether they are active","SELECT e.enrollment_id, s.first_name, s.last_name, e.is_active FROM enrollment e JOIN student s ON e.student_id = s.student_id;"
"Find enrollments for courses with duration greater than 3 years","SELECT e.* FROM enrollment e JOIN course c ON e.course_id = c.course_id WHERE c.duration_years > 3;"
"Get enrollments along with student department and course department","SELECT e.enrollment_id, s.first_name, s.last_name, d1.department_name AS student_department, d2.department_name AS course_department FROM enrollment e JOIN student s ON e.student_id = s.student_id JOIN department d1 ON s.department_id = d1.department_id JOIN course c ON e.course_id = c.course_id JOIN department d2 ON c.department_id = d2.department_id;"
"List all enrollments along with student full names and admission year","SELECT e.enrollment_id, CONCAT(s.first_name, ' ', s.last_name) AS student_name, s.admission_year, e.course_id, e.semester FROM enrollment e JOIN student s ON e.student_id = s.student_id;"
"Show enrollments where academic year is greater than 2022","SELECT * FROM enrollment WHERE academic_year > 2022;"
"Find inactive enrollments","SELECT * FROM enrollment WHERE is_active = FALSE;"
"Get the number of enrollments per academic year","SELECT academic_year, COUNT(enrollment_id) AS total_enrollments FROM enrollment GROUP BY academic_year ORDER BY academic_year;"
"List enrollments with both student and course names","SELECT e.enrollment_id, s.first_name, s.last_name, c.course_name FROM enrollment e JOIN student s ON e.student_id = s.student_id JOIN course c ON e.course_id = c.course_id;"
